"Tristan Cazenave,Abdallah Saffidine,Nathan R. Sturtevant","Computer Games - 7th Workshop, CGW 2018, Held in Conjunction with the 27th International Conference on Artificial Intelligence, IJCAI 2018, Stockholm, Sweden, July 13, 2018, Revised Selected Papers","CGW@IJCAI,Communications in Computer and Information Science",1017,NaN,2019,Editorship,NaN,conf/ijcai/2018cgw,10.1007/978-3-030-24337-1,https://doi.org/10.1007/978-3-030-24337-1,https://dblp.org/rec/conf/ijcai/2018cgw
"Kohei Arai,Supriya Kapoor,Rahul Bhatia","Intelligent Systems and Applications - Proceedings of the 2018 Intelligent Systems Conference, IntelliSys 2018, London, UK, September 6-7, 2018, Volume 1","IntelliSys,Advances in Intelligent Systems and Computing",868,NaN,2019,Editorship,NaN,conf/intellisys/2018-1,10.1007/978-3-030-01054-6,https://doi.org/10.1007/978-3-030-01054-6,https://dblp.org/rec/conf/intellisys/2018-1
"Kohei Arai,Supriya Kapoor,Rahul Bhatia","Intelligent Systems and Applications - Proceedings of the 2018 Intelligent Systems Conference, IntelliSys 2018, London, UK, September 6-7, 2018, Volume 2","IntelliSys,Advances in Intelligent Systems and Computing",869,NaN,2019,Editorship,NaN,conf/intellisys/2018-2,10.1007/978-3-030-01057-7,https://doi.org/10.1007/978-3-030-01057-7,https://dblp.org/rec/conf/intellisys/2018-2
"Yuko Murayama,Dimiter Velev,Plamena Zlateva","Information Technology in Disaster Risk Reduction - Third IFIP TC 5 DCITDRR International Conference, ITDRR 2018, Held at the 24th IFIP World Computer Congress, WCC 2018, Poznan, Poland, September 20-21, 2018, Revised Selected Papers","ITDRR,IFIP Advances in Information and Communication Technology",550,NaN,2019,Editorship,NaN,conf/itdrr/2018,10.1007/978-3-030-32169-7,https://doi.org/10.1007/978-3-030-32169-7,https://dblp.org/rec/conf/itdrr/2018
"Gordan Jezic,Yun-Heh Jessica Chen-Burger,Robert J. Howlett,Lakhmi C. Jain,Ljubo B. Vlacic,Roman Sperka","Agents and Multi-Agent Systems - Technologies and Applications 2018, Proceedings of the 12th International Conference on Agents and Multi-Agent Systems, KES-AMSTA 2018, Gold Coast, QLD, Australia, 20-22 June, 2018.","KES-AMSTA,Smart Innovation, Systems and Technologies",96,NaN,2019,Editorship,NaN,conf/kesamsta/2018,10.1007/978-3-319-92031-3,https://doi.org/10.1007/978-3-319-92031-3,https://dblp.org/rec/conf/kesamsta/2018
"Gerald Steinbauer,Alexander Ferrein","Proceedings of the 11th Cognitive Robotics Workshop 2018, co-located with 16th International Conference on Principles of Knowledge Representation and Reasoning, CogRob@KR 2018, Tempe, AZ, USA, October 27th, 2018.","CogRob@KR,CEUR Workshop Proceedings",2325,NaN,2019,Editorship,open,conf/kr/2018cogrob,NaN,http://ceur-ws.org/Vol-2325,https://dblp.org/rec/conf/kr/2018cogrob
"Alessandro Crimi,Spyridon Bakas,Hugo J. Kuijf,Farahani Keyvan,Mauricio Reyes 0001,Theo van Walsum","Brainlesion - Glioma, Multiple Sclerosis, Stroke and Traumatic Brain Injuries - 4th International Workshop, BrainLes 2018, Held in Conjunction with MICCAI 2018, Granada, Spain, September 16, 2018, Revised Selected Papers, Part I","BrainLes@MICCAI,Lecture Notes in Computer Science",11383,NaN,2019,Editorship,NaN,conf/miccai/2018brainles-1,10.1007/978-3-030-11723-8,https://doi.org/10.1007/978-3-030-11723-8,https://dblp.org/rec/conf/miccai/2018brainles-1
"Alessandro Crimi,Spyridon Bakas,Hugo J. Kuijf,Farahani Keyvan,Mauricio Reyes 0001,Theo van Walsum","Brainlesion - Glioma, Multiple Sclerosis, Stroke and Traumatic Brain Injuries - 4th International Workshop, BrainLes 2018, Held in Conjunction with MICCAI 2018, Granada, Spain, September 16, 2018, Revised Selected Papers, Part II","BrainLes@MICCAI,Lecture Notes in Computer Science",11384,NaN,2019,Editorship,NaN,conf/miccai/2018brainles-2,10.1007/978-3-030-11726-9,https://doi.org/10.1007/978-3-030-11726-9,https://dblp.org/rec/conf/miccai/2018brainles-2
"Guoyan Zheng,Daniel Belavy,Yunliang Cai,Shuo Li","Computational Methods and Clinical Applications for Spine Imaging - 5th International Workshop and Challenge, CSI 2018, Held in Conjunction with MICCAI 2018, Granada, Spain, September 16, 2018, Revised Selected Papers","CSI@MICCAI,Lecture Notes in Computer Science",11397,NaN,2019,Editorship,NaN,conf/miccai/2018csi,10.1007/978-3-030-13736-6,https://doi.org/10.1007/978-3-030-13736-6,https://dblp.org/rec/conf/miccai/2018csi
"Tomaz Vrtovec,Jianhua Yao,Guoyan Zheng,José María Pozo","Computational Methods and Clinical Applications in Musculoskeletal Imaging - 6th International Workshop, MSKI 2018, Held in Conjunction with MICCAI 2018, Granada, Spain, September 16, 2018, Revised Selected Papers","MSKI@MICCAI,Lecture Notes in Computer Science",11404,NaN,2019,Editorship,NaN,conf/miccai/2018mski,10.1007/978-3-030-11166-3,https://doi.org/10.1007/978-3-030-11166-3,https://dblp.org/rec/conf/miccai/2018mski
"Natasha Leporé,Jorge Brieva,Eduardo Romero 0001,Daniel Racoceanu,Leo Joskowicz","Processing and Analysis of Biomedical Information - First International SIPAIM Workshop, SaMBa 2018, Held in Conjunction with MICCAI 2018, Granada, Spain, September 20, 2018, Revised Selected Papers","SaMBa@MICCAI,Lecture Notes in Computer Science",11379,NaN,2019,Editorship,NaN,conf/miccai/2018samba,10.1007/978-3-030-13835-6,https://doi.org/10.1007/978-3-030-13835-6,https://dblp.org/rec/conf/miccai/2018samba
"Mihaela Pop,Maxime Sermesant,Jichao Zhao,Shuo Li 0001,Kristin McLeod,Alistair A. Young,Kawal S. Rhode,Tommaso Mansi","Statistical Atlases and Computational Models of the Heart. Atrial Segmentation and LV Quantification Challenges - 9th International Workshop, STACOM 2018, Held in Conjunction with MICCAI 2018, Granada, Spain, September 16, 2018, Revised Selected Papers","STACOM@MICCAI,Lecture Notes in Computer Science",11395,NaN,2019,Editorship,NaN,conf/miccai/2018stacom,10.1007/978-3-030-12029-0,https://doi.org/10.1007/978-3-030-12029-0,https://dblp.org/rec/conf/miccai/2018stacom
"Osman Hasan,Abdou Youssef,Adam Naumowicz,William M. Farmer,Cezary Kaliszyk,Diane Gallois-Wong,Florian Rabe 0001,Gabriel Dos Reis,Grant O. Passmore,James H. Davenport,Markus Pfeiffer,Michael Kohlhase,Serge Autexier,Sofiène Tahar,Thomas Koprucki,Umair Siddique,Walther Neuper,Wolfgang Windsteiger,Wolfgang Schreiner,Wolfram Sperber,Zoltán Kovács","Joint Proceedings of the CME-EI, FMM, CAAT, FVPS, M3SRD, OpenMath Workshops, Doctoral Program and Work in Progress at the Conference on Intelligent Computer Mathematics 2018 co-located with the 11th Conference on Intelligent Computer Mathematics (CICM 2018), Hagenberg, Austria, August 13-17, 2018.","CICM Workshops,CEUR Workshop Proceedings",2307,NaN,2019,Editorship,open,conf/mkm/2018w,NaN,http://ceur-ws.org/Vol-2307,https://dblp.org/rec/conf/mkm/2018w
"Ignazio Mauro Mirto,Mario Monteleone,Max Silberztein","Formalizing Natural Languages with NooJ 2018 and Its Natural Language Processing Applications - 12th International Conference, NooJ 2018, Palermo, Italy, June 20-22, 2018, Revised Selected Papers","NooJ,Communications in Computer and Information Science",987,NaN,2019,Editorship,NaN,conf/nooj/2018,10.1007/978-3-030-10868-7,https://doi.org/10.1007/978-3-030-10868-7,https://dblp.org/rec/conf/nooj/2018
"Christophe Debruyne,Hervé Panetto,Wided Guédria,Peter Bollen,Ioana Ciuciu,Robert Meersman","On the Move to Meaningful Internet Systems - OTM 2018 Workshops - Confederated International Workshops - EI2N, FBM, ICSP, and Meta4eS 2018, Valletta, Malta, October 22-26, 2018, Revised Selected Papers","OTM Workshops,Lecture Notes in Computer Science",11231,NaN,2019,Editorship,NaN,conf/otm/2018w,10.1007/978-3-030-11683-5,https://doi.org/10.1007/978-3-030-11683-5,https://dblp.org/rec/conf/otm/2018w
"Ulf Brefeld,Jesse Davis,Jan Van Haaren,Albrecht Zimmermann","Machine Learning and Data Mining for Sports Analytics - 5th International Workshop, MLSA 2018, Co-located with ECML/PKDD 2018, Dublin, Ireland, September 10, 2018, Proceedings","MLSA@PKDD/ECML,Lecture Notes in Computer Science",11330,NaN,2019,Editorship,NaN,conf/pkdd/2018mlsa2,10.1007/978-3-030-17274-9,https://doi.org/10.1007/978-3-030-17274-9,https://dblp.org/rec/conf/pkdd/2018mlsa2
"Vito Walter Anelli,Tommaso Di Noia,Pasquale Lops,Cataldo Musto,Markus Zanker,Pierpaolo Basile,Derek G. Bridge,Fedelucio Narducci","Proceedings of the Workshop on Knowledge-aware and Conversational Recommender Systems 2018 co-located with 12th ACM Conference on Recommender Systems, KaRS@RecSys 2018, Vancouver, Canada, October 7, 2018.","KaRS@RecSys,CEUR Workshop Proceedings",2290,NaN,2019,Editorship,open,conf/recsys/2018kars,NaN,http://ceur-ws.org/Vol-2290,https://dblp.org/rec/conf/recsys/2018kars
"Abhinav Bhatele,David Böhme,Joshua A. Levine,Allen D. Malony,Martin Schulz 0001","Programming and Performance Visualization Tools - International Workshops, ESPT 2017 and VPA 2017, Denver, CO, USA, November 12 and 17, 2017, and ESPT 2018 and VPA 2018, Dallas, TX, USA, November 16 and 11, 2018, Revised Selected Papers","ESPT/VPA@SC,Lecture Notes in Computer Science",11027,NaN,2019,Editorship,NaN,conf/sc/2018espt,10.1007/978-3-030-17872-7,https://doi.org/10.1007/978-3-030-17872-7,https://dblp.org/rec/conf/sc/2018espt
"Jon Degenhardt,Giuseppe Di Fabbrizio,Surya Kallumadi,Mohit Kumar,Andrew Trotman,Yiu-Chang Lin,Huasha Zhao","The SIGIR 2018 Workshop On eCommerce co-located with the 41st International ACM SIGIR Conference on Research and Development in Information Retrieval (SIGIR 2018), Ann Arbor, Michigan, USA, July 12, 2018.","eCom@SIGIR,CEUR Workshop Proceedings",2319,NaN,2019,Editorship,open,conf/sigir/2018ecom,NaN,http://ceur-ws.org/Vol-2319,https://dblp.org/rec/conf/sigir/2018ecom
"Antonio García-Domínguez,Georg Hinkel,Filip Krikava","Proceedings of the 11th Transformation Tool Contest, co-located with the 2018 Software Technologies - Applications and Foundations, TTC@STAF 2018, Toulouse, France, June 29, 2018.","TTC@STAF,CEUR Workshop Proceedings",2310,NaN,2019,Editorship,open,conf/staf/2018ttc,NaN,http://ceur-ws.org/Vol-2310,https://dblp.org/rec/conf/staf/2018ttc
"Durgesh Kumar Mishra,Xin-She Yang 0001,Aynur Unal","Data Science and Big Data Analytics, ACM-WIR 2018, Women In Research 2018, Indore, India, 5-6 January 2018","WIR,Lecture Notes on Data Engineering and Communications Technologies",16,NaN,2019,Editorship,NaN,conf/wir/2018,10.1007/978-981-10-7641-1,https://doi.org/10.1007/978-981-10-7641-1,https://dblp.org/rec/conf/wir/2018
"Hakim Hacid,Quan Z. Sheng,Tetsuya Yoshida,Azadeh Sarkheyli,Rui Zhou 0001","Data Quality and Trust in Big Data - 5th International Workshop, QUAT 2018, Held in Conjunction with WISE 2018, Dubai, UAE, November 12-15, 2018, Revised Selected Papers","QUAT@WISE,Lecture Notes in Computer Science",11235,NaN,2019,Editorship,NaN,conf/wise/2018quat,10.1007/978-3-030-19143-6,https://doi.org/10.1007/978-3-030-19143-6,https://dblp.org/rec/conf/wise/2018quat
"Bifang He,Lixu Jiang,Yaocong Duan,Guoshi Chai,Yewei Fang,Juanjuan Kang,Min Yu,Ning Li,Zhongjie Tang,Pengcheng Yao,Pengcheng Wu,Ratmir Derda,Jian Huang 0004",Biopanning data bank 2018 - hugging next generation phage display.,Database J. Biol. Databases Curation,2018,bay032,2018,Journal Articles,open,journals/biodb/HeJDCFKYLTYWDH18,10.1093/DATABASE/BAY032,https://doi.org/10.1093/database/bay032,https://dblp.org/rec/journals/biodb/HeJDCFKYLTYWDH18
"Pascal Fallavollita,Etsuko Kobayashi,Stefanie Speidel","IPCAI 2018 Special Issue - Information Processing for Computer-Assisted Interventions, 9th International Conference 2018 - Part 1.",Int. J. Comput. Assist. Radiol. Surg.,13,607-610,2018,Journal Articles,closed,journals/cars/FallavollitaKS18,10.1007/S11548-018-1773-Z,https://doi.org/10.1007/s11548-018-1773-z,https://dblp.org/rec/journals/cars/FallavollitaKS18
"Pablo A. Estévez,Marley M. B. R. Vellasco",Conference Report on 2018 IEEE World Congress on Computational Intelligence (IEEE WCCI 2018) [Conference Reports].,IEEE Comput. Intell. Mag.,13,7-9,2018,Journal Articles,closed,journals/cim/EstevezV18,10.1109/MCI.2018.2866723,https://doi.org/10.1109/MCI.2018.2866723,https://dblp.org/rec/journals/cim/EstevezV18
"Victor Hugo C. de Albuquerque,Plácido Rogério Pinheiro,Roshan Joy Martis,João Manuel R. S. Tavares",Recent Advances in Brain Signal Analysis - Methods and Applications 2018.,Comput. Intell. Neurosci.,2018,5971086:1-5971086:2,2018,Journal Articles,open,journals/cin/AlbuquerquePMT18,10.1155/2018/5971086,https://doi.org/10.1155/2018/5971086,https://dblp.org/rec/journals/cin/AlbuquerquePMT18
Alison A. Carr-Chellman,South by Southwest 2018 - Reflections for e-Learn Magazine.,eLearn Mag.,2018,1,2018,Journal Articles,closed,journals/elearn/Carr-Chellman18,NaN,https://dl.acm.org/citation.cfm?id=3204441,https://dblp.org/rec/journals/elearn/Carr-Chellman18
"Simone C. O. Conceição,Anita Samuel",eLearn Magazine - A retrospective on 2017-2018.,eLearn Mag.,2018,1,2018,Journal Articles,closed,journals/elearn/ConceicaoS18,10.1145/3285068.3282569,https://doi.org/10.1145/3285068.3282569,https://dblp.org/rec/journals/elearn/ConceicaoS18
"Xia Bai,Ming Su,Zhaodong Gao,Yuanan Liu",Erratum - Broadband dual-polarized omnidirectional antenna based on magnetic dipoles [IEICE Electronics Express Vol. 15 (2018) No. 5 pp. 20171149].,IEICE Electron. Express,15,20188002,2018,Journal Articles,open,journals/ieiceee/BaiSGL18a,10.1587/ELEX.15.20188002,https://doi.org/10.1587/elex.15.20188002,https://dblp.org/rec/journals/ieiceee/BaiSGL18a
Erich Novak,2018 Joseph F. Traub Information-Based Complexity Young Researcher Award - Nomination deadline - Sept. 30 2018.,J. Complex.,44,30,2018,Journal Articles,closed,journals/jc/Novak18a,10.1016/S0885-064X(17)30097-3,https://doi.org/10.1016/S0885-064X(17)30097-3,https://dblp.org/rec/journals/jc/Novak18a
"Xiao He 0001,Zidong Wang,Zhi-Jie Zhou 0001,Youqing Wang,Qiang Liu 0018",Fault Diagnosis and Application to Modern Systems 2018.,J. Control. Sci. Eng.,2018,8460541:1-8460541:3,2018,Journal Articles,open,journals/jocsae/HeWZWL18,10.1155/2018/8460541,https://doi.org/10.1155/2018/8460541,https://dblp.org/rec/journals/jocsae/HeWZWL18
Karol Zyczkowski,"Dénes Petz, 8.04.1953 - 6.02.2018 - In Memory of Professor Dénes Petz, Editor of OSID in 1992 - 2018.",Open Syst. Inf. Dyn.,25,1877001:1-1877001:2,2018,Journal Articles,closed,journals/osid/ZyczkowskiNBKT18,10.1142/S1230161218770012,https://doi.org/10.1142/S1230161218770012,https://dblp.org/rec/journals/osid/ZyczkowskiNBKT18
"Saptarshi Ghosh 0001,Kripabandhu Ghosh,Debasis Ganguly,Tanmoy Chakraborty 0002,Gareth J. F. Jones,Marie-Francine Moens",Report on the Second Workshop on Exploitation of Social Media for Emergency Relief and Preparedness (SMERP 2018) at the Web Conference (WWW) 2018.,SIGIR Forum,52,163-168,2018,Journal Articles,closed,journals/sigir/GhoshGGCJM18,10.1145/3308774.3308800,https://doi.org/10.1145/3308774.3308800,https://dblp.org/rec/journals/sigir/GhoshGGCJM18
"Gareth J. F. Jones,Nicholas J. Belkin,Séamus Lawless,Gabriella Pasi",Report on the CHIIR 2018 Workshop on Evaluation of Personalisation in Information Retrieval (WEPIR 2018).,SIGIR Forum,52,129-134,2018,Journal Articles,closed,journals/sigir/JonesBLP18,10.1145/3274784.3274796,https://doi.org/10.1145/3274784.3274796,https://dblp.org/rec/journals/sigir/JonesBLP18
"Panagiotis Bouros,Matthias Renz,Dimitris Sacharidis","LocalRec 2018 workshop report the second ACM SIGSPATIAL workshop on recommendations for location-based services and social networks* Seattle, Washington, USA - November 6, 2018.",ACM SIGSPATIAL Special,10,23-25,2018,Journal Articles,closed,journals/sigspatial/BourosRS18,10.1145/3307599.3307613,https://doi.org/10.1145/3307599.3307613,https://dblp.org/rec/journals/sigspatial/BourosRS18
"Yingjie Hu,Song Gao 0001,Shawn D. Newsam,Dalton D. Lunga","GeoAI 2018 workshop report the 2nd ACM SIGSPATIAL international workshop on GeoAI - AI for geographic knowledge discovery seattle, WA, USA - November 6, 2018.",ACM SIGSPATIAL Special,10,16,2018,Journal Articles,closed,journals/sigspatial/HuGNL18,10.1145/3307599.3307609,https://doi.org/10.1145/3307599.3307609,https://dblp.org/rec/journals/sigspatial/HuGNL18
"Amr Magdy 0001,Xun Zhou,Liang Zhao,Yan Huang 0002","2nd ACM SIGSPATIAL workshop on analytics for local events and news (LENS 2018) seattle, washington, USA - November 6, 2018.",ACM SIGSPATIAL Special,10,21-22,2018,Journal Articles,closed,journals/sigspatial/MagdyZZH18,10.1145/3307599.3307612,https://doi.org/10.1145/3307599.3307612,https://dblp.org/rec/journals/sigspatial/MagdyZZH18
"Akihito Sudo,Yoshihide Sekimoto,Lau Honng Chuin,Xuan Song,Takahiro Yabe",Predictgis 2018 workshop report held in conjunction with ACM SIGSPATIAL 2018.,ACM SIGSPATIAL Special,10,26-27,2018,Journal Articles,closed,journals/sigspatial/SudoSCSY18,10.1145/3307599.3307614,https://doi.org/10.1145/3307599.3307614,https://dblp.org/rec/journals/sigspatial/SudoSCSY18
"Daniel Page,Matthieu Rivain",Preface to TCHES 2018.,IACR Trans. Cryptogr. Hardw. Embed. Syst.,2018,I-IV,2018,Journal Articles,open,journals/tches/PageR18,10.13154/TCHES.V2018.I1.I-IV,https://doi.org/10.13154/tches.v2018.i1.I-IV,https://dblp.org/rec/journals/tches/PageR18
"Florian Mendel,María Naya-Plasencia","Preface to Volume 2018, Issue 1.",IACR Trans. Symmetric Cryptol.,2018,1-4,2018,Journal Articles,open,journals/tosc/MendelN18,10.13154/TOSC.V2018.I1.1-4,https://doi.org/10.13154/tosc.v2018.i1.1-4,https://dblp.org/rec/journals/tosc/MendelN18
"Randa I. Elanwar,Margrit Betke",The ASAR 2018 Competition on Physical Layout Analysis of Scanned Arabic Books (PLA-SAB 2018).,ASAR,NaN,177-182,2018,Conference and Workshop Papers,closed,conf/asar/ElanwarB18,10.1109/ASAR.2018.8480194,https://doi.org/10.1109/ASAR.2018.8480194,https://dblp.org/rec/conf/asar/ElanwarB18
"Pius von Däniken,Ralf Grubenmann,Mark Cieliebak",Word Unigram Weighing for Author Profiling at PAN 2018 - Notebook for PAN at CLEF 2018.,CLEF,NaN,NaN,2018,Conference and Workshop Papers,open,conf/clef/DanikenGC18,NaN,http://ceur-ws.org/Vol-2125/paper_135.pdf,https://dblp.org/rec/conf/clef/DanikenGC18
"Mirco Kocher,Jacques Savoy",UniNE at CLEF 2018 - Author Masking - Notebook for PAN at CLEF 2018.,CLEF,NaN,NaN,2018,Conference and Workshop Papers,open,conf/clef/KocherS18,NaN,http://ceur-ws.org/Vol-2125/paper_87.pdf,https://dblp.org/rec/conf/clef/KocherS18
"Gabriella Pasi,Gareth J. F. Jones,Keith Curtis,Stefania Marrara,Camilla Sanvitto,Debasis Ganguly,Procheta Sen",Overview of the CLEF 2018 Personalised Information Retrieval Lab (PIR-CLEF 2018).,CLEF,NaN,NaN,2018,Conference and Workshop Papers,open,conf/clef/PasiJCMSGS18,NaN,http://ceur-ws.org/Vol-2125/invited_paper_12.pdf,https://dblp.org/rec/conf/clef/PasiJCMSGS18
"Faneva Ramiandrisoa,Josiane Mothe",IRIT at TRAC 2018.,TRAC@COLING 2018,NaN,19-27,2018,Conference and Workshop Papers,open,conf/coling/RamiandrisoaM18,NaN,https://aclanthology.org/W18-4403/,https://dblp.org/rec/conf/coling/RamiandrisoaM18
"Niloofar Safi Samghabadi,Deepthi Mave,Sudipta Kar,Thamar Solorio",RiTUAL-UH at TRAC 2018 Shared Task - Aggression Identification.,TRAC@COLING 2018,NaN,12-18,2018,Conference and Workshop Papers,open,conf/coling/SamghabadiMKS18,NaN,https://aclanthology.org/W18-4402/,https://dblp.org/rec/conf/coling/SamghabadiMKS18
"Akhil Shetty,Sen Li,Kameshwar Poolla,Pravin Varaiya","2018 European Control Conference (ECC) June 12-15, 2018. Limassol, Cyprus Optimal Energy Reserve Procurement.",ECC,NaN,1106-1111,2018,Conference and Workshop Papers,closed,conf/eucc/ShettyLPV18,10.23919/ECC.2018.8550490,https://doi.org/10.23919/ECC.2018.8550490,https://dblp.org/rec/conf/eucc/ShettyLPV18
"Ioannis Pratikakis,Konstantinos Zagoris,Panagiotis Kaddas,Basilis Gatos",ICFHR 2018 Competition on Handwritten Document Image Binarization (H-DIBCO 2018).,ICFHR,NaN,489-493,2018,Conference and Workshop Papers,closed,conf/icfhr/PratikakisZKG18,10.1109/ICFHR-2018.2018.00091,https://doi.org/10.1109/ICFHR-2018.2018.00091,https://dblp.org/rec/conf/icfhr/PratikakisZKG18
"Flor Miriam Plaza del Arco,Eugenio Martínez-Cámara,María Teresa Martín Valdivia,Luis Alfonso Ureña López",SINAI en TASS 2018 - Inserción de Conocimiento Emocional Externo a un Clasificador Lineal de Emociones (SINAI at TASS 2018 - Lineal Classification System with Emotional External Knowledge).,TASS@SEPLN,NaN,125-130,2018,Conference and Workshop Papers,open,conf/sepln/ArcoMVU18,NaN,http://ceur-ws.org/Vol-2172/p15_sinai_tass2018.pdf,https://dblp.org/rec/conf/sepln/ArcoMVU18
"José-Ángel González,Ferran Pla,Lluís-F. Hurtado",ELiRF-UPV en TASS 2018 - Análisis de Sentimientos en Twitter basado en Aprendizaje Profundo (ELiRF-UPV at TASS 2018 - Sentiment Analysis in Twitter based on Deep Learning).,TASS@SEPLN,NaN,37-44,2018,Conference and Workshop Papers,open,conf/sepln/GonzalezPH18,NaN,http://ceur-ws.org/Vol-2172/p2_elirf_tass2018.pdf,https://dblp.org/rec/conf/sepln/GonzalezPH18
"José-Ángel González,Ferran Pla,Lluís-F. Hurtado",ELiRF-UPV en TASS 2018 - Categorización Emocional de Noticias(ELiRF-UPV at TASS 2018 - Emotional Categorization of News Articles).,TASS@SEPLN,NaN,103-109,2018,Conference and Workshop Papers,open,conf/sepln/GonzalezPH18a,NaN,http://ceur-ws.org/Vol-2172/p12_elirf_upv_tass2018.pdf,https://dblp.org/rec/conf/sepln/GonzalezPH18a
"Pilar López-Úbeda,Manuel Carlos Díaz-Galiano,María Teresa Martín-Valdivia,Luis Alfonso Ureña López",SINAI en TASS 2018 Task 3. Clasificando acciones y conceptos con UMLS en MedLine (SINAI in TASS 2018 Task 3. Classifying actions and concepts with UMLS on MedLine).,TASS@SEPLN,NaN,77-82,2018,Conference and Workshop Papers,open,conf/sepln/Lopez-UbedaDML18,NaN,http://ceur-ws.org/Vol-2172/p8_sinai_tass2018.pdf,https://dblp.org/rec/conf/sepln/Lopez-UbedaDML18
"Yongfeng Zhang,Yi Zhang 0001,Min Zhang 0006",SIGIR 2018 Workshop on ExplainAble Recommendation and Search (EARS 2018).,SIGIR,NaN,1411-1413,2018,Conference and Workshop Papers,closed,conf/sigir/ZhangZZ18,10.1145/3209978.3210193,https://doi.org/10.1145/3209978.3210193,https://dblp.org/rec/conf/sigir/ZhangZZ18
"Waleed Mohamed Azmy,Bilel Moulahi,Sandra Bringay,Maximilien Servajean",LIRMM@DEFT-2018 - Modèle de classification de la vectorisation des documents (LIRMM DEFT-2018 - Document Vectorization Classification model ).,CORIA-TALN-RJC,NaN,319-322,2018,Conference and Workshop Papers,open,conf/taln/AzmyMBS18,NaN,https://aclanthology.org/2018.jeptalnrecital-deft.11/,https://dblp.org/rec/conf/taln/AzmyMBS18
"Charles-Emmanuel Dias,Clara Gainon de Forsan de Gabriac,Patrick Gallinari,Vincent Guigue",DEFT 2018 - Attention sélective pour classification de microblogs (DEFT 2018 - Selective Attention for Microblogging Classification ).,CORIA-TALN-RJC,NaN,279-286,2018,Conference and Workshop Papers,open,conf/taln/DiasGGG18,NaN,https://aclanthology.org/2018.jeptalnrecital-deft.7/,https://dblp.org/rec/conf/taln/DiasGGG18
"Anne-Lyse Minard,Christian Raymond,Vincent Claveau",Participation de l'IRISA à DeFT 2018 - classification et annotation d'opinion dans des tweets (IRISA at DeFT 2018 - classifying and tagging opinion in tweets ).,CORIA-TALN-RJC,NaN,265-278,2018,Conference and Workshop Papers,open,conf/taln/MinardRC18,NaN,https://aclanthology.org/2018.jeptalnrecital-deft.6/,https://dblp.org/rec/conf/taln/MinardRC18
"Antoine Sainson,Hugo Linsenmaier,Alexandre Majed,Xavier Cadet,Abdessalam Bouchekif",LSE au DEFT 2018 - Classification de tweets basée sur les réseaux de neurones profonds (LSE at DEFT 2018 - Sentiment analysis model based on deep learning).,CORIA-TALN-RJC,NaN,299-310,2018,Conference and Workshop Papers,open,conf/taln/SainsonLMCB18,NaN,https://aclanthology.org/2018.jeptalnrecital-deft.9/,https://dblp.org/rec/conf/taln/SainsonLMCB18
"Bamshad Mobasher,Robin Burke,Michael D. Ekstrand,Bettina Berendt","UMAP 2018 Fairness in User Modeling, Adaptation and Personalization (FairUMAP 2018) Chairs' Welcome & Organization - Preface.",UMAP,NaN,3-5,2018,Conference and Workshop Papers,closed,conf/um/MobasherBEB18,10.1145/3213586.3226200,https://doi.org/10.1145/3213586.3226200,https://dblp.org/rec/conf/um/MobasherBEB18
"Çagri Çöltekin,Taraka Rama,Verena Blaschke",Tübingen-Oslo Team at the VarDial 2018 Evaluation Campaign - An Analysis of N-gram Features in Language Variety Identification.,VarDial@COLING 2018,NaN,55-65,2018,Conference and Workshop Papers,open,conf/vardial/ColtekinRB18,NaN,https://aclanthology.org/W18-3906/,https://dblp.org/rec/conf/vardial/ColtekinRB18
"Steven Du,Yuan Yuan Wang",STEVENDU2018's system in VarDial 2018 - Discriminating between Dutch and Flemish in Subtitles.,VarDial@COLING 2018,NaN,228-234,2018,Conference and Workshop Papers,open,conf/vardial/DuW18,NaN,https://aclanthology.org/W18-3926/,https://dblp.org/rec/conf/vardial/DuW18
"Divyanshu Gupta,Gourav Dhakad,Jayprakash Gupta,Anil Kumar Singh",IIT (BHU) System for Indo-Aryan Language Identification (ILI) at VarDial 2018.,VarDial@COLING 2018,NaN,185-190,2018,Conference and Workshop Papers,open,conf/vardial/GuptaDGS18,NaN,https://aclanthology.org/W18-3921/,https://dblp.org/rec/conf/vardial/GuptaDGS18
"Rabee Naser,Abualsoud Hanani",Birzeit Arabic Dialect Identification System for the 2018 VarDial Challenge.,VarDial@COLING 2018,NaN,210-217,2018,Conference and Workshop Papers,open,conf/vardial/NaserH18,NaN,https://aclanthology.org/W18-3924/,https://dblp.org/rec/conf/vardial/NaserH18
"Miikka Silfverberg,Senka Drobac",Sub-label dependencies for Neural Morphological Tagging - The Joint Submission of University of Colorado and University of Helsinki for VarDial 2018.,VarDial@COLING 2018,NaN,37-45,2018,Conference and Workshop Papers,open,conf/vardial/SilfverbergD18,NaN,https://aclanthology.org/W18-3904/,https://dblp.org/rec/conf/vardial/SilfverbergD18
"Alexandru C. Telea,Theoharis Theoharis,Remco C. Veltkamp","11th Eurographics Workshop on 3D Object Retrieval, 3DOR@Eurographics 2018, Delft, The Netherlands, April 16, 2018",3DOR@Eurographics,NaN,NaN,2018,Editorship,NaN,conf/3dor/2018,10.2312/2632165,https://diglib.eg.org/handle/10.2312/2632165,https://dblp.org/rec/conf/3dor/2018
